,geonameid,name,asciiname,alternatenames,latitude,longitude,featureclass,featurecode,countrycode,cc2,admin1code,admin2code,population,elevation,dem,timezone,modificationdate
5997,2745247,Vosberg,Vosberg,,51.34,5.97361,P,PPL,NL,,5.0,1894.0,0,,35,Europe/Amsterdam,2010-09-17
5998,2745243,Vosdonk,Vosdonk,,51.55,4.61667,P,PPL,NL,,6.0,777.0,0,,7,Europe/Amsterdam,2008-02-01
5999,2745241,Voske,Voske,,51.44917,4.97639,P,PPL,NL,,6.0,744.0,0,,25,Europe/Amsterdam,2007-06-03
6000,2745240,Voskuil,Voskuil,,52.48667,5.99583,P,PPL,NL,,3.0,269.0,0,,2,Europe/Amsterdam,2007-06-03
6001,2745239,Voskuilen,Voskuilen,,52.10318,5.45334,P,PPL,NL,,9.0,351.0,240,,3,Europe/Amsterdam,2017-03-24
6002,2745238,Vossebelt,Vossebelt,,52.68,6.70139,P,PPL,NL,,1.0,109.0,0,,12,Europe/Amsterdam,2007-06-03
6003,2745237,Vosseberg,Vosseberg,,52.99167,7.04722,P,PPL,NL,,4.0,37.0,0,,2,Europe/Amsterdam,2007-06-03
6004,2745235,Vosseburen,Vosseburen,"Foksebuorren,Vosseburen",53.01848,6.11523,P,PPL,NL,,2.0,86.0,0,,1,Europe/Amsterdam,2012-01-17
6005,2745234,Vosselen,Vosselen,,51.41417,5.72639,P,PPL,NL,,6.0,743.0,0,,24,Europe/Amsterdam,2007-06-03
6006,2745232,Vossen,Vossen,,52.21054,5.74648,P,PPL,NL,,3.0,200.0,0,,38,Europe/Amsterdam,2011-06-04
6007,2745228,Vossenberg,Vossenberg,,51.63472,5.43201,P,PPL,NL,,6.0,1948.0,0,,9,Europe/Amsterdam,2017-08-16
6008,2745230,Vossenberg,Vossenberg,,51.54583,4.96389,P,PPL,NL,,6.0,784.0,0,,15,Europe/Amsterdam,2007-06-03
6009,2745229,Vossenberg,Vossenberg,,51.56667,5.78472,P,PPL,NL,,6.0,1652.0,0,,27,Europe/Amsterdam,2007-06-03
6010,2745226,Vossenbrink,Vossenbrink,,52.25667,6.71944,P,PPL,NL,,15.0,1735.0,0,,17,Europe/Amsterdam,2007-06-03
6011,2745225,Vossenburg,Vossenburg,,53.10387,6.77436,P,PPL,NL,,4.0,1952.0,0,,1,Europe/Amsterdam,2019-01-20
6012,2745224,Vossendaal,Vossendaal,,51.56667,4.61667,P,PPL,NL,,6.0,777.0,0,,10,Europe/Amsterdam,2011-06-04
6013,2745223,Vosseneind,Vosseneind,,51.76667,5.83333,P,PPL,NL,,3.0,252.0,0,,9,Europe/Amsterdam,2009-01-13
6014,2745221,Vossenhol,Vossenhol,,51.5,5.5,P,PPL,NL,,6.0,848.0,0,,14,Europe/Amsterdam,2011-06-04
6015,2745220,Vossenpels,Vossenpels,De Vossenpels,51.87083,5.87778,P,PPL,NL,,3.0,268.0,0,,11,Europe/Amsterdam,2007-06-03
6016,2745216,Voulwames,Voulwames,"Voulwamis,Voulwamus,Vuilwammes",50.90667,5.72222,P,PPL,NL,,5.0,938.0,0,,41,Europe/Amsterdam,2007-06-03
6017,2745215,Vrachelen,Vrachelen,Vraggelen,51.65333,4.82639,P,PPL,NL,,6.0,826.0,0,,5,Europe/Amsterdam,2007-06-03
6018,2745213,Vragender,Vragender,,51.98583,6.61111,P,PPL,NL,,3.0,1586.0,0,,34,Europe/Amsterdam,2017-10-17
6019,2745210,Vrank,Vrank,,50.90043,5.95631,P,PPL,NL,,5.0,917.0,0,,100,Europe/Amsterdam,2008-12-22
6020,2745207,Vredenburg,Vredenburg,,51.95355,5.90284,P,PPL,NL,,3.0,202.0,4370,,12,Europe/Amsterdam,2017-03-24
6021,2745206,Vredenheim,Vredenheim,,52.93833,6.63611,P,PPL,NL,,1.0,1680.0,0,,14,Europe/Amsterdam,2017-10-17
6022,2745204,Vredepeel,Vredepeel,,51.54083,5.86806,P,PPL,NL,,5.0,984.0,240,,28,Europe/Amsterdam,2017-10-17
6023,2745196,Vreeland,Vreeland,,52.23,5.03194,P,PPL,NL,,9.0,1904.0,35,,0,Europe/Amsterdam,2017-10-17
6024,2745194,Vreewijk,Vreewijk,"Vreekwijk,Vrekwijk",51.44333,5.79861,P,PPL,NL,,6.0,762.0,0,,25,Europe/Amsterdam,2007-06-03
6025,2745192,Vressel,Vressel,,51.53331,5.50951,P,PPL,NL,,6.0,1948.0,0,,14,Europe/Amsterdam,2017-08-16
6026,2745189,Vries,Vries,,53.07417,6.57778,P,PPL,NL,,1.0,1730.0,3915,,8,Europe/Amsterdam,2017-10-17
6027,2745187,Vriescheloo,Vriescheloo,"Friescheloo,Vriescheloo",53.06833,7.11389,P,PPL,NL,,4.0,1950.0,260,,2,Europe/Amsterdam,2019-01-20
6028,2745183,Vriezekoop,Vriezekoop,,52.22083,4.69861,P,PPL,NL,,11.0,1884.0,165,,-5,Europe/Amsterdam,2017-03-24
6029,2745182,Vriezenveen,Vriezenveen,Uriezenveen,52.40833,6.62222,P,PPL,NL,,15.0,1700.0,12310,,10,Europe/Amsterdam,2017-10-17
6030,2745180,Vrij,Vrij,,51.66167,6.07083,P,PPL,NL,,5.0,893.0,0,,15,Europe/Amsterdam,2007-06-03
6031,2745176,Vrijhoeve-Capelle,Vrijhoeve-Capelle,"Vrijhoeve Kapelle,Vrijhoeven Kapelle",51.67266,5.0144,P,PPL,NL,,6.0,867.0,0,,2,Europe/Amsterdam,2009-01-13
6032,2745175,Vrijhoeven,Vrijhoeven,Vrijhoeven,52.15,4.71667,P,PPL,NL,,11.0,484.0,0,,-3,Europe/Amsterdam,2012-01-17
6033,2745174,Vrilkhoven,Vrilkhoven,,51.56667,5.35139,P,PPL,NL,,6.0,757.0,105,,10,Europe/Amsterdam,2017-03-24
6034,2745173,Vroelen,Vroelen,,50.765,5.81944,P,PPL,NL,,5.0,1903.0,0,,175,Europe/Amsterdam,2012-04-14
6035,2745172,Vroenhof,Vroenhof,Vraonhof,50.87672,5.77864,P,PPL,NL,,5.0,994.0,405,,64,Europe/Amsterdam,2017-03-24
6036,2745171,Vroenhout,Vroenhout,,51.5425,4.41944,P,PPL,NL,,6.0,1674.0,340,,4,Europe/Amsterdam,2017-03-24
6037,2745169,Vroomshoop,Vroomshoop,,52.46083,6.56528,P,PPL,NL,,15.0,1700.0,8480,,10,Europe/Amsterdam,2017-10-17
6038,2745166,Vrouwenakker,Vrouwenakker,Vrouweakker,52.22696,4.78377,P,PPL,NL,,11.0,569.0,285,,-2,Europe/Amsterdam,2017-10-17
6039,2745163,Vrouwenparochie,Vrouwenparochie,"Froubuorren,Lieve Vrouwe Parochie,Lieve Vrouwenparochie,Vrouwenparochie",53.27928,5.70036,P,PPL,NL,,2.0,1949.0,515,,0,Europe/Amsterdam,2019-01-20
6040,2745162,Vrouwenpolder,Vrouwenpolder,,51.57667,3.61528,P,PPL,NL,,10.0,717.0,765,,4,Europe/Amsterdam,2017-10-17
6041,2745161,Vrouwentroost,Vrouwentroost,,52.25167,4.75833,P,PPL,NL,,7.0,358.0,0,,1,Europe/Amsterdam,2007-06-03
6042,2745160,Vrouwenverdriet,Vrouwenverdriet,,52.46167,4.7625,P,PPL,NL,,7.0,479.0,0,,-1,Europe/Amsterdam,2007-06-03
6043,2745155,Vuchtschoot,Vuchtschoot,,51.56083,4.70556,P,PPL,NL,,6.0,758.0,0,,4,Europe/Amsterdam,2007-06-03
6044,2745154,Vught,Vught,"Vjugt,Vuxt,fwkht,Вюгт,Վուխտ,فوخت",51.65333,5.2875,P,PPL,NL,,6.0,865.0,25043,,8,Europe/Amsterdam,2017-10-17
6045,2745151,Vughtsche Hoeven,Vughtsche Hoeven,"Vuchtse Hoeven,Vughtsche Hoeven",51.64016,5.27698,P,PPL,NL,,6.0,865.0,0,,6,Europe/Amsterdam,2012-01-17
6046,2745146,Vuile Riete,Vuile Riete,,52.6325,6.47778,P,PPL,NL,,1.0,1690.0,0,,6,Europe/Amsterdam,2007-06-03
6047,2745147,Vuilendam,Vuilendam,,51.88391,4.84634,P,PPL,NL,,11.0,1978.0,0,,-2,Europe/Amsterdam,2019-01-20
6048,2745145,Vuilpan,Vuilpan,,51.245,3.49306,P,PPL,NL,,10.0,1714.0,0,,2,Europe/Amsterdam,2007-06-03
6049,2745143,Vuren,Vuren,,51.825,5.04583,P,PPL,NL,,3.0,1960.0,1880,,3,Europe/Amsterdam,2019-01-20
6050,2745140,Vuurbaken,Vuurbaken,,51.78667,4.39444,P,PPL,NL,,11.0,1963.0,0,,-1,Europe/Amsterdam,2019-01-20
6051,2745345,Völckerdorp,Volckerdorp,,51.42667,4.25417,P,PPL,NL,,10.0,703.0,0,,2,Europe/Amsterdam,2007-06-03
6052,11395750,Waal,Waal,,51.9385,4.90085,P,PPL,NL,,11.0,1978.0,100,,0,Europe/Amsterdam,2019-01-20
6053,2745131,Waalbroek,Waalbroek,,50.83083,5.99583,P,PPL,NL,,5.0,965.0,0,,150,Europe/Amsterdam,2007-06-03
6054,2745127,Waalre,Waalre,Waalre,51.38667,5.44444,P,PPL,NL,,6.0,866.0,6445,,24,Europe/Amsterdam,2017-10-17
6055,2745123,Waalwijk,Waalwijk,Waalwijk,51.6825,5.07083,P,PPL,NL,,6.0,867.0,45610,,4,Europe/Amsterdam,2017-10-17
6056,2745121,Waanskinderen,Waanskinderen,,51.495,3.93333,P,PPL,NL,,10.0,664.0,0,,-1,Europe/Amsterdam,2007-06-03
6057,2745118,Waarde,Waarde,,51.4175,4.06806,P,PPL,NL,,10.0,703.0,1080,,1,Europe/Amsterdam,2017-10-17
6058,2745116,Waardenburg,Waardenburg,,51.8325,5.25694,P,PPL,NL,,3.0,1960.0,1740,,5,Europe/Amsterdam,2019-01-20
6059,2745113,Waarder,Waarder,,52.06083,4.82083,P,PPL,NL,,11.0,1901.0,1330,,0,Europe/Amsterdam,2017-10-17
6060,2745111,Waardhuizen,Waardhuizen,,51.77667,5.00417,P,PPL,NL,,6.0,1959.0,283,,-1,Europe/Amsterdam,2021-08-30
6061,2745105,Waarland,Waarland,,52.72667,4.83194,P,PPL,NL,,7.0,441.0,1970,,-1,Europe/Amsterdam,2017-10-17
6062,2745104,Waatskamp,Waatskamp,,51.29417,5.79028,P,PPL,NL,,5.0,946.0,0,,33,Europe/Amsterdam,2007-06-03
6063,2745103,Waatskamperheide,Waatskamperheide,,51.3,5.8,P,PPL,NL,,5.0,946.0,0,,32,Europe/Amsterdam,2011-06-04
6064,2745102,Waaxens,Waaxens,Waaksens,53.10982,5.53743,P,PPL,NL,,2.0,1900.0,0,,0,Europe/Amsterdam,2019-01-20
6065,2745101,Waaxens,Waaxens,"Waaksens,Waaxens",53.35502,5.92131,P,PPL,NL,,2.0,1970.0,35,,-1,Europe/Amsterdam,2019-01-20
6066,2745100,Wachtum,Wachtum,,52.72417,6.75,P,PPL,NL,,1.0,109.0,280,,16,Europe/Amsterdam,2017-10-17
6067,2745096,Waddinxveen,Waddinxveen,,52.045,4.65139,P,PPL,NL,,11.0,627.0,25338,,-1,Europe/Amsterdam,2017-10-17
6068,2745094,Wadenoijen,Wadenoijen,"Wadenooien,Wadenooijen,Wadenoyen",51.87417,5.37222,P,PPL,NL,,3.0,281.0,720,,4,Europe/Amsterdam,2017-10-17
6069,2745093,Wadway,Wadway,"Wadwaai,Wadwai,Wadwaij,Wadwei",52.69167,4.97917,P,PPL,NL,,7.0,432.0,185,,-1,Europe/Amsterdam,2017-03-24
6070,2745092,Wadwerd,Wadwerd,,53.40167,6.59028,P,PPL,NL,,4.0,1966.0,0,,1,Europe/Amsterdam,2019-01-20
6071,2745091,Wagenberg,Wagenberg,,51.665,4.74861,P,PPL,NL,,6.0,1719.0,1905,,4,Europe/Amsterdam,2017-10-17
6072,2745090,Wagenborgen,Wagenborgen,,53.25583,6.93333,P,PPL,NL,,4.0,1979.0,1695,,1,Europe/Amsterdam,2021-07-05
6073,2745088,Wageningen,Wageningen,"EWS,Vada,Vageningen,Vageningenas,Vaxeningen,Wageningen,vuaheningen,wa han ning en,wa he ning en,wakhnyngn,Вагенинген,Վախենինգեն,واخنینگن,ヴァーヘニンゲン,瓦罕寧恩,瓦赫寧恩",51.97,5.66667,P,PPL,NL,,3.0,289.0,35433,,12,Europe/Amsterdam,2019-04-24
6074,2745086,Wageningen-Hoog,Wageningen-Hoog,,51.99,5.69583,P,PPL,NL,,3.0,289.0,0,,45,Europe/Amsterdam,2007-06-03
6075,2745083,Wahlwiller,Wahlwiller,"Waalwijlre,Waalwiler,Wahlwijlre",50.81009,5.93708,P,PPL,NL,,5.0,1729.0,395,,113,Europe/Amsterdam,2017-03-24
6076,2745081,Waije,Waije,,51.27,6.00833,P,PPL,NL,,5.0,1640.0,0,,26,Europe/Amsterdam,2007-06-03
6077,2745075,Walderveen,Walderveen,Valderveen,52.1125,5.55417,P,PPL,NL,,3.0,228.0,0,,10,Europe/Amsterdam,2007-06-03
6078,2745074,Walem,Walem,,50.8675,5.86667,P,PPL,NL,,5.0,994.0,150,,145,Europe/Amsterdam,2017-10-17
6079,2745068,Walik,Walik,,51.3575,5.36667,P,PPL,NL,,6.0,1724.0,0,,28,Europe/Amsterdam,2007-06-03
6080,2745065,Wals,Wals,,51.86167,6.35,P,PPL,NL,,3.0,1509.0,0,,14,Europe/Amsterdam,2007-06-03
6081,2745061,Walsert,Walsert,,51.65333,5.85417,P,PPL,NL,,6.0,1982.0,0,,12,Europe/Amsterdam,2022-09-30
6082,2745060,Walsoorden,Walsoorden,Walsoorde,51.38333,4.02917,P,PPL,NL,,10.0,677.0,165,,1,Europe/Amsterdam,2017-10-17
6083,2745054,Wamel,Wamel,,51.87917,5.46528,P,PPL,NL,,3.0,668.0,0,,10,Europe/Amsterdam,2017-10-17
6084,2745052,Wammert,Wammert,,53.12883,5.66616,P,PPL,NL,,2.0,80.0,0,,-1,Europe/Amsterdam,2019-01-20
6085,2745048,Wanneperveen,Wanneperveen,Wenneperveen,52.705,6.12222,P,PPL,NL,,15.0,1708.0,295,,0,Europe/Amsterdam,2017-10-17
6086,2745046,Wanroij,Wanroij,"Wanrooi,Wanrooy,Wanroy",51.6575,5.81806,P,PPL,NL,,6.0,1982.0,2340,,15,Europe/Amsterdam,2022-09-30
6087,2745043,Wanssum,Wanssum,Wansum,51.53583,6.07639,P,PPL,NL,,5.0,984.0,1905,,16,Europe/Amsterdam,2017-10-17
6088,2745042,Wanswerd,Wanswerd,"Wanswerd,Wanswert,Wânswert",53.30174,5.85089,P,PPL,NL,,2.0,1970.0,105,,1,Europe/Amsterdam,2019-01-20
6089,2745037,Wapenveld,Wapenveld,Wapenvelde,52.42917,6.07361,P,PPL,NL,,3.0,246.0,3995,,6,Europe/Amsterdam,2017-10-17
6090,2745035,Wapse,Wapse,,52.85917,6.26667,P,PPL,NL,,1.0,1701.0,495,,11,Europe/Amsterdam,2017-10-17
6091,2745033,Wapserveen,Wapserveen,,52.82583,6.21806,P,PPL,NL,,1.0,1701.0,0,,3,Europe/Amsterdam,2017-10-17
6092,2745028,War,War,"It War,War",53.19323,5.53084,P,PPL,NL,,2.0,1949.0,0,,0,Europe/Amsterdam,2021-03-01
6093,2745025,Warder,Warder,Warden,52.565,5.02639,P,PPL,NL,,7.0,385.0,800,,0,Europe/Amsterdam,2017-10-17
6094,2745024,Warffum,Warffum,Warfum,53.3925,6.55833,P,PPL,NL,,4.0,1966.0,1950,,1,Europe/Amsterdam,2019-01-20
6095,2745020,Warfhuizen,Warfhuizen,Warfhuzen,53.34083,6.425,P,PPL,NL,,4.0,1966.0,205,,1,Europe/Amsterdam,2019-01-20
6096,2745019,Warfstermolen,Warfstermolen,,53.2958,6.23208,P,PPL,NL,,2.0,1970.0,150,,0,Europe/Amsterdam,2019-01-20
6097,2745018,Warga,Warga,"Warga,Wergea",53.15145,5.84404,P,PPL,NL,,2.0,80.0,1560,,1,Europe/Amsterdam,2019-08-20
6098,2745017,Warken,Warken,,52.14,6.26806,P,PPL,NL,,3.0,301.0,710,,8,Europe/Amsterdam,2017-03-24
6099,2745016,Warm,Warm,,51.92333,6.30694,P,PPL,NL,,3.0,1509.0,0,,15,Europe/Amsterdam,2007-06-03
6100,2745014,Warmenhuizen,Warmenhuizen,,52.7225,4.7375,P,PPL,NL,,7.0,441.0,0,,3,Europe/Amsterdam,2017-10-17
6101,2745012,Warmond,Warmond,"Varmond,Вармонд",52.19667,4.50278,P,PPL,NL,,11.0,1525.0,4275,,0,Europe/Amsterdam,2017-10-17
6102,2745006,Warniahuzen,Warniahuzen,"Warniahuizen,Warniahuzen",53.07253,5.92863,P,PPL,NL,,2.0,74.0,0,,-2,Europe/Amsterdam,2015-06-14
6103,2745005,Warns,Warns,,52.88301,5.40218,P,PPL,NL,,2.0,1900.0,725,,1,Europe/Amsterdam,2017-10-17
6104,2745003,Warnsveld,Warnsveld,,52.1375,6.23056,P,PPL,NL,,3.0,301.0,9200,,10,Europe/Amsterdam,2017-10-17
6105,2745000,Warstiens,Warstiens,Warstiens,53.16067,5.86224,P,PPL,NL,,2.0,80.0,35,,-2,Europe/Amsterdam,2017-10-17
6106,2744998,Warten,Warten,"Warten,Wartena",53.15,5.9,P,PPL,NL,,2.0,80.0,815,,-1,Europe/Amsterdam,2017-10-17
6107,2744997,Wartumerklap,Wartumerklap,,53.29383,7.02264,P,PPL,NL,,4.0,1979.0,0,,-3,Europe/Amsterdam,2021-07-05
6108,2744995,Waskemeer,Waskemeer,"Waskemar,Waskemeer",53.05677,6.28002,P,PPL,NL,,2.0,85.0,550,,6,Europe/Amsterdam,2018-12-08
6109,2744994,Waspik,Waspik,,51.68667,4.94444,P,PPL,NL,,6.0,867.0,5120,,2,Europe/Amsterdam,2017-10-17
6110,2744992,Waspik-Boven,Waspik-Boven,,51.68312,4.95059,P,PPL,NL,,6.0,867.0,0,,2,Europe/Amsterdam,2009-01-09
6111,2744991,Wassenaar,Wassenaar,,52.14583,4.40278,P,PPL,NL,,11.0,629.0,25353,,2,Europe/Amsterdam,2017-10-17
6112,2744985,Wassinkbrink,Wassinkbrink,Wassink,51.99583,6.32778,P,PPL,NL,,3.0,1876.0,0,,14,Europe/Amsterdam,2007-06-03
6113,2744978,Wateren,Wateren,,52.91333,6.27917,P,PPL,NL,,1.0,1701.0,0,,8,Europe/Amsterdam,2017-10-17
6114,2744977,Watergang,Watergang,,52.4375,4.95139,P,PPL,NL,,7.0,852.0,410,,-1,Europe/Amsterdam,2017-10-17
6115,2744975,Waterhoek,Waterhoek,,52.10083,6.55,P,PPL,NL,,3.0,1859.0,0,,18,Europe/Amsterdam,2007-06-03
6116,2744974,Waterhuizen,Waterhuizen,,53.18667,6.65139,P,PPL,NL,,4.0,1952.0,0,,-1,Europe/Amsterdam,2019-01-20
6117,2744973,Wateringen,Wateringen,,52.02417,4.27083,P,PPL,NL,,11.0,1783.0,0,,1,Europe/Amsterdam,2017-10-17
6118,2744971,Wateringskant,Wateringskant,,52.76,4.87083,P,PPL,NL,,7.0,1911.0,60,,-1,Europe/Amsterdam,2017-03-24
6119,2744969,Waterkant,Waterkant,,51.5475,4.26528,P,PPL,NL,,6.0,748.0,0,,5,Europe/Amsterdam,2007-06-03
6120,2744964,Waterlandkerkje,Waterlandkerkje,"Woaterlandkerksje,t Kerkje",51.3175,3.55556,P,PPL,NL,,10.0,1714.0,255,,2,Europe/Amsterdam,2017-10-17
6121,2744958,Waterop,Waterop,,50.78583,5.85694,P,PPL,NL,,5.0,1729.0,0,,126,Europe/Amsterdam,2007-06-03
6122,2744954,Waterstraat,Waterstraat,,51.47667,5.1625,P,PPL,NL,,6.0,798.0,0,,15,Europe/Amsterdam,2007-06-03
6123,2744953,Watertuin,Watertuin,,52.18662,4.54302,P,PPL,NL,,11.0,1525.0,0,,-1,Europe/Amsterdam,2021-07-06
6124,2744952,Waterval,Waterval,,50.89417,5.77778,P,PPL,NL,,5.0,938.0,0,,102,Europe/Amsterdam,2007-06-03
6125,2744950,Waubach,Waubach,Waubach-Lauradorp,50.91833,6.05,P,PPL,NL,,5.0,882.0,2910,,131,Europe/Amsterdam,2017-03-24
6126,2744949,Waver,Waver,Rijke Waver,52.25667,4.91528,P,PPL,NL,,7.0,437.0,0,,-4,Europe/Amsterdam,2007-06-03
6127,2744947,Waverveen,Waverveen,,52.22167,4.89861,P,PPL,NL,,9.0,736.0,0,,-6,Europe/Amsterdam,2017-10-17
6128,6698634,Wayen,Wayen,,52.04969,5.13212,P,PPL,NL,,9.0,321.0,0,,2,Europe/Amsterdam,2008-12-27
6129,2744945,Wechterholt,Wechterholt,Wegterholt,52.41854,6.20539,P,PPL,NL,,15.0,1773.0,0,,2,Europe/Amsterdam,2011-06-04
6130,2744944,Wedde,Wedde,,53.06917,7.07917,P,PPL,NL,,4.0,1950.0,600,,1,Europe/Amsterdam,2019-01-20
6131,2744942,Wedderheide,Wedderheide,,53.0675,7.10278,P,PPL,NL,,4.0,1950.0,235,,0,Europe/Amsterdam,2019-01-20
6132,2744940,Wedderveer,Wedderveer,,53.08917,7.07083,P,PPL,NL,,4.0,1950.0,135,,0,Europe/Amsterdam,2019-01-20
6133,2744938,Weebosch,Weebosch,'t Wijbosch,51.30833,5.29444,P,PPL,NL,,6.0,1724.0,535,,36,Europe/Amsterdam,2017-03-24
6134,2744937,Weeg,Weeg,,51.63833,5.63194,P,PPL,NL,,6.0,1991.0,0,,14,Europe/Amsterdam,2022-09-30
6135,2744934,Weende,Weende,,53.00083,7.12917,P,PPL,NL,,4.0,1950.0,0,,3,Europe/Amsterdam,2019-01-20
6136,2744930,Weerd,Weerd,De Weert,51.16,5.92361,P,PPL,NL,,5.0,1641.0,0,,25,Europe/Amsterdam,2007-06-03
6137,2744927,Weerdinge,Weerdinge,,52.81917,6.91806,P,PPL,NL,,1.0,114.0,600,,24,Europe/Amsterdam,2017-03-24
6138,2744923,Weerdingermond,Weerdingermond,,52.86667,7.05,P,PPL,NL,,4.0,1950.0,0,,9,Europe/Amsterdam,2019-01-20
6139,2744919,Weerestein,Weerestein,,52.30381,4.58861,P,PPL,NL,,11.0,534.0,1105,,0,Europe/Amsterdam,2017-03-24
6140,2744915,Weerselo,Weerselo,Weerseloo,52.35167,6.85694,P,PPL,NL,,15.0,1774.0,700,,18,Europe/Amsterdam,2017-10-17
6141,2744912,Weert,Weert,,50.8825,5.73056,P,PPL,NL,,5.0,938.0,110,,54,Europe/Amsterdam,2017-03-24
6142,2744911,Weert,Weert,"Vert,Weerd,Weert,Wieert,Wieërt,Верт",51.25167,5.70694,P,PPL,NL,,5.0,988.0,48662,,38,Europe/Amsterdam,2017-10-17
6143,2744906,Weerwille,Weerwille,,52.7175,6.30417,P,PPL,NL,,1.0,1690.0,70,,0,Europe/Amsterdam,2017-03-24
6144,2744904,Weesp,Weesp,"Vesp,Veysp,Weesp,fysb,wei si pu,Весп,Վեյսպ,فيسب,韋斯普",52.3075,5.04167,P,PPL,NL,,7.0,457.0,17802,,5,Europe/Amsterdam,2017-10-17
6145,2744898,Wehe-Den Hoorn,Wehe-Den Hoorn,"Den Hoorn,Hoorn,Wee,Wehe,Weë",53.35833,6.42222,P,PPL,NL,,4.0,1966.0,0,,2,Europe/Amsterdam,2019-01-20
6146,2744896,Wehl,Wehl,,51.96083,6.21111,P,PPL,NL,,3.0,222.0,0,,15,Europe/Amsterdam,2017-10-17
6147,2744891,Weidum,Weidum,,53.14574,5.74327,P,PPL,NL,,2.0,80.0,510,,2,Europe/Amsterdam,2019-01-20
6148,2744889,Weijereind,Weijereind,,51.35451,5.17366,P,PPL,NL,,6.0,1667.0,0,,31,Europe/Amsterdam,2009-10-09
6149,2744888,Weijerswold,Weijerswold,"Weierswold,Weyerswold,Wijerswold",52.65667,6.80833,P,PPL,NL,,1.0,109.0,0,,13,Europe/Amsterdam,2007-06-03
6150,2744887,Weijland,Weijland,,52.085,4.79861,P,PPL,NL,,11.0,1901.0,380,,1,Europe/Amsterdam,2017-03-24
6151,2744885,Weijpoort,Weijpoort,,52.08167,4.80278,P,PPL,NL,,11.0,1901.0,1370,,-1,Europe/Amsterdam,2017-03-24
6152,2744882,Weilenseind,Weilenseind,,51.53417,4.94444,P,PPL,NL,,6.0,784.0,0,,17,Europe/Amsterdam,2007-06-03
6153,2744881,Weimeren,Weimeren,,51.45,4.62778,P,PPL,NL,,6.0,879.0,0,,11,Europe/Amsterdam,2007-06-03
6154,2744878,Weipoort,Weipoort,,52.11333,4.52361,P,PPL,NL,,11.0,638.0,345,,0,Europe/Amsterdam,2017-03-24
6155,2744877,Weite,Weite,,53.02417,7.1375,P,PPL,NL,,4.0,1950.0,55,,2,Europe/Amsterdam,2019-01-20
6156,2744876,Weitemanslanden,Weitemanslanden,,52.40333,6.69028,P,PPL,NL,,15.0,183.0,0,,10,Europe/Amsterdam,2007-06-03
6157,2744875,Weiteveen,Weiteveen,,52.6725,6.9875,P,PPL,NL,,1.0,114.0,1510,,17,Europe/Amsterdam,2017-10-17
6158,2744874,Weiven,Weiven,,51.56667,5.51667,P,PPL,NL,,6.0,1948.0,0,,11,Europe/Amsterdam,2017-08-16
6159,2744873,Weiwerd,Weiwerd,,53.31167,6.94722,P,PPL,NL,,4.0,1979.0,0,,2,Europe/Amsterdam,2021-07-05
6160,2744871,Wekerom,Wekerom,,52.1125,5.71389,P,PPL,NL,,3.0,228.0,2540,,19,Europe/Amsterdam,2017-10-17
6161,2744869,Welberg,Welberg,,51.57667,4.33056,P,PPL,NL,,6.0,851.0,1410,,3,Europe/Amsterdam,2017-03-24
6162,2744867,Weleveld,Weleveld,,52.33,6.73611,P,PPL,NL,,15.0,147.0,0,,13,Europe/Amsterdam,2007-06-03
6163,2744865,Well,Well,Well L,51.55,6.08889,P,PPL,NL,,5.0,893.0,2500,,15,Europe/Amsterdam,2017-10-17
6164,2744864,Well,Well,,51.74417,5.20278,P,PPL,NL,,3.0,263.0,485,,3,Europe/Amsterdam,2017-10-17
6165,2744862,Wellenseind,Wellenseind,,51.42168,5.14812,P,PPL,NL,,6.0,1667.0,0,,31,Europe/Amsterdam,2011-06-04
6166,2744859,Wellerlooi,Wellerlooi,,51.53417,6.13611,P,PPL,NL,,5.0,893.0,1225,,19,Europe/Amsterdam,2017-10-17
6167,2744852,Wellseind,Wellseind,,51.76333,5.18056,P,PPL,NL,,3.0,263.0,0,,4,Europe/Amsterdam,2007-06-03
6168,2744849,Welschap,Welschap,,51.44898,5.41883,P,PPL,NL,,6.0,772.0,0,,23,Europe/Amsterdam,2008-07-31
6169,2744846,Welsum,Welsum,,52.33583,6.09167,P,PPL,NL,,15.0,1773.0,575,,7,Europe/Amsterdam,2017-10-17
6170,2744845,Welsum,Welsum,,52.52167,6.29028,P,PPL,NL,,15.0,148.0,0,,4,Europe/Amsterdam,2007-06-03
6171,2744844,Welsumerveld,Welsumerveld,,52.31417,6.08611,P,PPL,NL,,15.0,1773.0,0,,4,Europe/Amsterdam,2007-06-03
6172,2744843,Welten,Welten,,50.87607,5.96532,P,PPL,NL,,5.0,917.0,0,,110,Europe/Amsterdam,2009-01-09
6173,2744841,Wely,Wely,,51.90833,5.69306,P,PPL,NL,,3.0,1740.0,0,,8,Europe/Amsterdam,2007-06-03
6174,2744839,Wemeldinge,Wemeldinge,,51.51833,3.99722,P,PPL,NL,,10.0,678.0,2855,,1,Europe/Amsterdam,2017-10-17
6175,2744837,Wemmenhove,Wemmenhove,,52.66333,6.41111,P,PPL,NL,,1.0,1690.0,0,,6,Europe/Amsterdam,2007-06-03
6176,2744836,Wengelo,Wengelo,Wengeloo,52.3712,6.14797,P,PPL,NL,,15.0,1773.0,0,,1,Europe/Amsterdam,2008-12-22
